transaction_id,customer_name,mobile_number,transaction_amount,payment_method,transaction_type,transaction_time,location,merchant_name,device_type,ip_address
TXN5747,Kevin Maldonado,9977201318,44065.39,UPI,Debit,08-02-2026 21:02,Pune,Paytm,Web,195.9.151.110
TXN5748,Ashley Wallace,2606878066,5492.95,Credit Card,Credit,09-04-2026 14:27,Delhi,Zomato,Android,73.187.158.64
TXN5749,Charles Cox,9509028298,75645.46,Credit Card,Credit,01-03-2026 10:47,Delhi,Myntra,Web,97.129.31.223
TXN5750,Melvin Mcdonald,5060554601,80670.96,UPI,Credit,15-04-2026 06:38,Delhi,Paytm,iPhone,73.208.148.101
TXN5751,Ian Rice,7668920143,57968.59,Credit Card,Credit,29-04-2026 12:10,Hyderabad,Paytm,Web,195.25.121.226
TXN5752,Jacob Hall,1675720851,57251.88,Net Banking,Debit,04-05-2026 23:59,Chennai,Flipkart,iPhone,9.47.182.198
TXN5753,Jennifer Rogers,4313716447,1663.5,Credit Card,Debit,03-03-2026 04:46,Chennai,Zomato,Android,112.0.100.252
TXN5754,Lori Cummings,3407685080,85654.51,UPI,Debit,24-02-2026 13:44,Hyderabad,Swiggy,Web,188.7.166.8
TXN5755,Jessica Case,5415211746,22421.53,Credit Card,Credit,29-01-2026 13:49,Pune,Myntra,iPhone,137.1.75.93
TXN5756,Mark Weaver,8891919558,32819.34,Net Banking,Credit,10-03-2026 10:12,Pune,Zomato,iPhone,210.184.176.146
TXN5757,Christopher Anderson,6840671445,53367.95,Debit Card,Credit,18-03-2026 15:08,Mysore,PhonePe,Web,195.71.74.143
TXN5758,Adam Patel,3092333886,23498.03,Credit Card,Debit,28-04-2026 04:54,Mumbai,PhonePe,Web,171.110.42.227
TXN5759,Katherine Mendoza,4214139735,10006.3,Credit Card,Credit,28-04-2026 03:56,Mumbai,Flipkart,Android,5.21.199.167
TXN5760,Jeffrey Smith,8524433944,71132.26,UPI,Debit,17-05-2026 16:22,Hyderabad,Flipkart,Web,41.44.10.128
TXN5761,Jason Jones,766529391,69397.13,Net Banking,Credit,29-03-2026 04:21,Mumbai,Amazon,iPhone,171.246.217.136
TXN5762,Kelly Hamilton,4133628876,34736.98,Net Banking,Credit,16-03-2026 01:57,Mumbai,Flipkart,Web,191.46.29.239
TXN5763,Charles Gilbert,5506468438,20581.37,UPI,Credit,02-03-2026 15:32,Delhi,Zomato,Web,37.165.134.16
TXN5764,Maria Clark,1099331986,98472.37,UPI,Debit,04-04-2026 22:17,Chennai,PhonePe,Android,20.107.212.20
TXN5765,Brian Stevens,9733613956,88875.27,Debit Card,Credit,03-01-2026 15:05,Bangalore,Paytm,Web,171.126.27.227
TXN5766,Evan Murphy,4241290294,43020.65,UPI,Debit,27-02-2026 04:49,Delhi,Paytm,Web,152.103.255.233
TXN5767,Larry May,6669861850,40471.99,UPI,Debit,02-05-2026 18:48,Pune,Swiggy,Web,109.144.157.208
TXN5768,Pamela Hutchinson,6456914793,32914.7,UPI,Credit,26-05-2026 13:33,Mumbai,Zomato,Android,174.230.20.129
TXN5769,Donald Turner,1502457679,72015.81,Credit Card,Debit,16-04-2026 03:15,Pune,Amazon,Web,41.59.94.202
TXN5770,Tyler Stevens,8855277639,14165.83,UPI,Debit,29-01-2026 03:52,Mumbai,Swiggy,Android,156.106.124.205
TXN5771,Gregory Henson,3495845111,72198.98,Debit Card,Credit,10-05-2026 04:16,Mysore,Amazon,Android,59.173.220.97
TXN5772,Jeffrey Green,640616680,26612.98,Net Banking,Credit,25-01-2026 15:20,Pune,Amazon,Web,19.184.11.23
TXN5773,Amber Pierce,3671483641,15661.34,Credit Card,Credit,08-01-2026 09:14,Delhi,Swiggy,iPhone,101.50.58.175
TXN5774,David Thompson,7788704946,98366.43,Net Banking,Credit,24-04-2026 15:28,Pune,Myntra,Android,204.37.170.153
TXN5775,Christine White,8718162565,32890.57,Credit Card,Debit,19-01-2026 18:53,Delhi,Myntra,Android,18.231.213.35
TXN5776,Karen Brewer,7817532677,37426.01,Debit Card,Debit,24-01-2026 11:22,Pune,Zomato,iPhone,26.55.174.30
TXN5777,Anthony Lee,1429715574,97700.66,UPI,Debit,30-01-2026 03:59,Pune,PhonePe,iPhone,60.249.40.215
TXN5778,Laura Brewer,8171655580,23037.99,UPI,Debit,19-04-2026 23:17,Mumbai,Paytm,Android,91.121.94.151
TXN5779,Debra Smith,3222795620,58826.91,Debit Card,Debit,16-01-2026 22:27,Hyderabad,Swiggy,iPhone,120.109.55.0
TXN5780,Jamie Durham,1857442620,99346.98,UPI,Debit,12-05-2026 03:16,Delhi,Flipkart,Android,206.157.187.163
TXN5781,David Mathews,5876294051,64090.34,Net Banking,Credit,23-04-2026 01:25,Chennai,PhonePe,Android,79.28.53.93
TXN5782,Kenneth Gill,5647031927,28785.44,Credit Card,Debit,10-05-2026 12:21,Hyderabad,Amazon,Android,16.56.42.220
TXN5783,Joseph Williams,9438074194,35852.34,Credit Card,Debit,12-05-2026 20:41,Chennai,Paytm,iPhone,196.205.32.117
TXN5784,Alyssa Maynard,436180712,41376.2,UPI,Credit,31-01-2026 16:19,Bangalore,Zomato,Web,56.49.145.230
TXN5785,Billy Knapp,8869398289,13965.49,Credit Card,Credit,25-04-2026 13:55,Hyderabad,Swiggy,Android,58.227.128.58
TXN5786,Hannah Newman,1348754620,82349.66,Debit Card,Credit,23-04-2026 10:14,Bangalore,Swiggy,Web,48.144.195.182
TXN5787,Jennifer Moore,3001231906,11557.91,Debit Card,Debit,29-03-2026 02:46,Mumbai,Swiggy,iPhone,26.207.81.143
TXN5788,Sharon Phillips,7184068947,17514.26,Net Banking,Debit,12-04-2026 01:41,Delhi,Flipkart,Web,6.166.193.18
TXN5789,John Washington,6066176596,61988.76,Net Banking,Debit,15-01-2026 02:46,Mumbai,Swiggy,Web,205.63.88.78
TXN5790,Kelly Keller,1426922973,58025.38,Debit Card,Credit,02-03-2026 13:16,Chennai,Paytm,Web,222.34.247.153
TXN5791,Robert Mendoza,8928124630,95912.52,Debit Card,Debit,28-04-2026 10:48,Hyderabad,Flipkart,Android,182.139.103.183
TXN5792,Amanda Moore,7504624614,45337.83,Net Banking,Credit,13-05-2026 20:14,Bangalore,Paytm,Android,5.116.230.147
TXN5793,Raven Horne,485106706,74268.19,Credit Card,Credit,07-02-2026 17:47,Mumbai,Myntra,Web,222.54.220.162
TXN5794,Morgan Valencia,3305359551,25105.06,UPI,Credit,07-04-2026 00:49,Hyderabad,Amazon,Android,34.80.157.202
TXN5795,Jaclyn Gilbert,8594341128,21601.2,Debit Card,Credit,05-01-2026 22:58,Bangalore,Myntra,Web,50.227.227.34
TXN5796,Anthony Johnson,4680780109,97955.43,Credit Card,Debit,22-05-2026 06:17,Mysore,Paytm,Android,55.253.175.175
TXN5797,Michelle Chavez,6273435325,36410.08,Debit Card,Debit,07-01-2026 04:17,Bangalore,PhonePe,Web,192.219.249.9
TXN5798,James Moran,7013053427,19032.86,Net Banking,Credit,22-04-2026 05:18,Pune,Swiggy,Android,47.240.48.207
TXN5799,Christopher Campos PhD,3924880336,24558.51,UPI,Debit,28-01-2026 10:30,Chennai,Paytm,iPhone,43.248.135.85
TXN5800,Kimberly Jacobson,6414098302,51445.51,Debit Card,Credit,19-04-2026 14:50,Delhi,Flipkart,iPhone,165.76.223.76
TXN5801,Alisha Bridges,5977860355,59473.49,Net Banking,Debit,01-04-2026 11:11,Bangalore,Flipkart,Web,146.203.84.62
TXN5802,John Hernandez,1050595076,17753.94,Net Banking,Credit,08-01-2026 18:42,Mumbai,Flipkart,Android,109.187.190.154
TXN5803,Taylor Meyers,9510045735,47178.88,UPI,Debit,08-05-2026 16:47,Delhi,Zomato,Web,136.199.215.243
TXN5804,Anthony Tran,2509361572,67446.25,UPI,Credit,22-01-2026 07:36,Bangalore,Flipkart,iPhone,89.26.164.253
TXN5805,Elijah Williams,667947143,66053.68,Net Banking,Credit,22-04-2026 21:08,Pune,Amazon,iPhone,30.152.194.72
TXN5806,Bethany Floyd,7388909439,51877.52,Credit Card,Debit,23-02-2026 06:34,Delhi,Myntra,iPhone,160.29.167.181
TXN5807,Elizabeth Jones,1590526664,10614.33,Debit Card,Debit,03-01-2026 01:24,Hyderabad,Paytm,Web,120.129.44.193
TXN5808,James Brock,3487074822,14872.82,Credit Card,Debit,01-02-2026 00:17,Chennai,Paytm,iPhone,147.2.144.29
TXN5809,Neil Rogers,7750774285,66644.59,UPI,Debit,26-01-2026 01:28,Bangalore,Myntra,iPhone,179.110.13.136
TXN5810,Thomas Sullivan,8165183989,81679.59,Debit Card,Debit,01-01-2026 00:45,Delhi,Flipkart,Web,105.62.55.248
TXN5811,Gina Weiss,1265616840,74305.45,UPI,Credit,08-03-2026 06:50,Mysore,Swiggy,iPhone,98.193.15.96
TXN5812,Crystal Rodriguez,8952878777,56753.11,UPI,Credit,15-03-2026 08:06,Bangalore,Flipkart,Android,25.49.37.125
TXN5813,Stephanie Stokes,8801907437,17407.39,Net Banking,Debit,22-04-2026 19:03,Pune,PhonePe,Android,62.193.7.199
TXN5814,Brett Lee,3570526865,75598.8,UPI,Credit,30-04-2026 15:35,Delhi,Zomato,iPhone,217.67.110.222
TXN5815,Paula Poole,2002091523,75949.67,Net Banking,Debit,14-02-2026 18:32,Hyderabad,Myntra,Android,190.87.229.63
TXN5816,Andrew Patel,9178076509,52497.35,Credit Card,Debit,03-05-2026 16:27,Hyderabad,Swiggy,iPhone,7.142.188.190
TXN5817,Dr. Derrick Lee,8212400087,35582.8,Debit Card,Debit,25-05-2026 04:47,Pune,Paytm,Web,11.33.54.38
TXN5818,Cheryl Arnold,6828881201,52333.58,Net Banking,Credit,17-04-2026 11:04,Mysore,Myntra,iPhone,153.184.86.65
TXN5819,Robert Dyer,2952882371,97725.58,Debit Card,Debit,05-02-2026 11:17,Hyderabad,Zomato,Web,197.167.35.189
TXN5820,Amanda Townsend,7092581692,22984.86,Debit Card,Debit,01-02-2026 03:18,Delhi,Amazon,iPhone,35.106.172.227
TXN5821,Emily Bishop,9493484669,30623.9,Net Banking,Debit,05-03-2026 13:13,Bangalore,Flipkart,Android,42.75.200.101
TXN5822,Jamie Gomez,3532175890,28328.75,UPI,Credit,23-04-2026 13:55,Delhi,PhonePe,Web,60.78.121.89
TXN5823,Casey Bowen,4709564384,42432.77,Net Banking,Credit,14-03-2026 21:32,Hyderabad,Zomato,Web,223.125.102.94
TXN5824,Rachael Martinez,3046158518,51440.3,Net Banking,Debit,01-04-2026 16:03,Mumbai,Amazon,iPhone,116.24.49.6
TXN5825,Nicholas Rodriguez,4823531384,55091.32,Debit Card,Credit,23-01-2026 10:31,Chennai,Zomato,Android,200.105.24.25
TXN5826,Lisa Little,5529899093,45493.59,UPI,Credit,14-01-2026 03:28,Pune,Flipkart,Web,47.209.11.223
TXN5827,Brian Miller,3399166521,4758.64,Debit Card,Credit,05-02-2026 15:13,Delhi,Flipkart,Web,29.225.137.143
TXN5828,Michael Perez,4945005772,79616.95,Credit Card,Debit,15-04-2026 08:10,Hyderabad,Swiggy,iPhone,190.150.80.237
TXN5829,Selena Dudley,8922469066,32966.52,Net Banking,Credit,19-01-2026 04:01,Hyderabad,Flipkart,iPhone,213.21.117.194
TXN5830,Andrew Johnston,9220621813,20266.53,Debit Card,Credit,01-03-2026 02:09,Delhi,Paytm,Web,107.35.61.182
TXN5831,Tammy Spears,9396765998,36602.32,Debit Card,Debit,07-04-2026 05:14,Chennai,Amazon,Web,50.45.203.91
TXN5832,Lindsay Rodriguez,8411532387,98755.86,Credit Card,Debit,22-04-2026 09:38,Chennai,Zomato,iPhone,25.99.237.9
TXN5833,Matthew Foster,8728992491,94780.53,Credit Card,Debit,09-04-2026 15:57,Mumbai,Zomato,Web,34.120.114.172
TXN5834,Melissa Mccormick,334210000,99979.15,UPI,Credit,27-05-2026 15:35,Mysore,Flipkart,iPhone,50.168.42.135
TXN5835,Shane Underwood,3178481255,25034.54,UPI,Credit,21-02-2026 01:52,Delhi,PhonePe,Web,170.74.76.246
TXN5836,Maureen Hart,8367916519,44576.08,Credit Card,Credit,15-01-2026 08:04,Delhi,Swiggy,Web,126.183.187.32
TXN5837,Paul Chaney,4048544524,12530.59,Debit Card,Debit,15-01-2026 21:13,Pune,Swiggy,iPhone,214.78.70.182
TXN5838,Heidi Frazier,6563126353,19219.08,Credit Card,Debit,24-03-2026 01:37,Bangalore,Myntra,iPhone,55.198.85.229
TXN5839,Stacey Wright,69137887,56954.91,UPI,Debit,27-01-2026 15:21,Hyderabad,Zomato,iPhone,107.41.129.145
TXN5840,Kevin Powers,1430201342,68193.53,Credit Card,Credit,12-05-2026 03:52,Chennai,Paytm,Web,133.246.183.178
TXN5841,Daryl Dennis,1568883675,51339.98,Net Banking,Credit,30-04-2026 07:21,Pune,Zomato,iPhone,167.178.198.88
TXN5842,Lacey Peters,283105099,64269.48,Net Banking,Credit,03-02-2026 13:29,Hyderabad,Zomato,Android,167.41.220.0
TXN5843,Megan Lopez,9509944820,12411.54,Net Banking,Debit,07-02-2026 00:01,Chennai,Zomato,iPhone,85.4.80.227
TXN5844,Bonnie Ramirez,3610143801,97742.54,UPI,Credit,28-01-2026 20:51,Pune,Myntra,iPhone,119.165.162.204
TXN5845,Linda Lucas,3405828366,97216.29,Credit Card,Debit,25-02-2026 14:03,Hyderabad,Flipkart,iPhone,55.130.209.26
TXN5846,Donna Vaughn,7448360761,73916.09,Debit Card,Debit,19-02-2026 20:57,Hyderabad,Myntra,Android,188.122.50.232
TXN5847,Joseph Wallace,1808819284,20892.79,Net Banking,Credit,23-01-2026 07:22,Pune,Paytm,Web,197.101.46.104
TXN5848,Steve Payne,6483509603,24823.1,UPI,Debit,08-05-2026 14:47,Chennai,Flipkart,iPhone,168.78.182.76
TXN5849,Jennifer Lee,129248484,85815.49,Credit Card,Credit,22-04-2026 08:39,Mysore,Flipkart,Web,88.218.78.173
TXN5850,Tina Webb,393693697,84808.3,Debit Card,Debit,12-02-2026 11:25,Bangalore,Amazon,iPhone,123.203.89.195
TXN5851,Lance Padilla,4703731897,98875.74,UPI,Credit,12-04-2026 02:11,Pune,Swiggy,iPhone,169.121.121.14
TXN5852,Thomas Larson,9224591974,30457.15,Credit Card,Credit,09-01-2026 23:19,Bangalore,Paytm,iPhone,40.213.164.96
TXN5853,Theodore Zimmerman,7828000287,37592.91,UPI,Credit,17-02-2026 21:31,Bangalore,PhonePe,Web,13.236.90.224
TXN5854,Victor Chang DDS,3045592996,93879.96,Debit Card,Debit,21-01-2026 15:28,Mysore,Amazon,Android,57.24.117.83
TXN5855,Russell Lopez,8304178069,6943.56,Credit Card,Debit,09-05-2026 20:10,Delhi,PhonePe,Android,121.109.144.59
TXN5856,Amanda Wolfe,4526447333,47881.24,Net Banking,Credit,21-04-2026 13:45,Mysore,Flipkart,iPhone,194.123.255.77
TXN5857,Zachary Hoffman,5224942972,15513.69,Debit Card,Debit,27-02-2026 11:48,Pune,Paytm,iPhone,173.150.201.236
TXN5858,Beth Gomez,7760150095,19217.74,Net Banking,Credit,07-05-2026 06:37,Hyderabad,Paytm,iPhone,137.148.144.235
TXN5859,Deborah Jackson,311642394,17662.3,Debit Card,Debit,21-03-2026 14:52,Delhi,PhonePe,Web,107.131.47.209
TXN5860,Allison Butler,9815431578,26172.25,Credit Card,Debit,19-03-2026 04:01,Delhi,Amazon,Web,178.108.233.0
TXN5861,Patricia Walker,895731604,52441.6,Credit Card,Debit,22-01-2026 08:58,Mumbai,Paytm,iPhone,151.185.168.165
TXN5862,Vanessa Stephens,6314561966,5646.57,Net Banking,Credit,03-02-2026 05:23,Delhi,Paytm,Android,168.211.90.186
TXN5863,Heather Leon,467983169,31981.41,Credit Card,Credit,11-01-2026 17:01,Chennai,Myntra,Android,101.234.219.191
TXN5864,Melissa Arias,3622811193,90448.92,UPI,Credit,05-01-2026 21:43,Chennai,Myntra,Android,119.117.79.237
TXN5865,Anthony Brock,5024691281,22708.91,Debit Card,Credit,13-02-2026 17:34,Chennai,Paytm,Android,129.157.166.239
TXN5866,Debra Hall,2158149545,62253.47,Net Banking,Credit,12-05-2026 15:22,Chennai,Flipkart,iPhone,143.81.85.211
TXN5867,Shawn Schneider,4537117221,47360.87,Debit Card,Credit,23-02-2026 21:06,Delhi,PhonePe,Web,7.8.108.198
TXN5868,Zachary Green,474541799,72805.55,Credit Card,Credit,16-03-2026 15:53,Chennai,Paytm,Web,121.119.14.165
TXN5869,Zachary Hernandez,1576874221,11407.32,Debit Card,Debit,19-04-2026 19:07,Bangalore,Amazon,iPhone,179.119.218.47
TXN5870,Angel Horn,3696440581,27646.89,UPI,Credit,22-05-2026 15:46,Pune,Swiggy,iPhone,203.192.56.23
TXN5871,Daniel Villarreal,5593904359,2762.96,Net Banking,Credit,28-03-2026 04:05,Mumbai,Swiggy,iPhone,12.149.141.223
TXN5872,William Bray,9541434443,79696.08,Net Banking,Credit,06-03-2026 16:54,Chennai,Flipkart,iPhone,170.194.124.149
TXN5873,Aaron Anderson,4249664572,6724.46,Debit Card,Credit,29-01-2026 07:16,Mumbai,Swiggy,Android,80.155.211.109
TXN5874,Travis Farmer,869955658,43260.23,Credit Card,Credit,24-05-2026 14:49,Hyderabad,Flipkart,Web,122.237.178.31
TXN5875,Molly Pearson,7686814148,68203.33,Net Banking,Debit,22-02-2026 21:41,Bangalore,PhonePe,Web,194.12.237.73
TXN5876,Timothy Rodgers,4065724812,36863.32,Net Banking,Debit,29-01-2026 23:32,Hyderabad,Swiggy,Android,75.100.199.58
TXN5877,Jonathon King,5942147297,20830.9,Credit Card,Credit,16-04-2026 04:45,Mumbai,Paytm,iPhone,101.34.18.99
TXN5878,Heidi Pham,4496839540,7040.28,Credit Card,Debit,23-05-2026 14:24,Delhi,Zomato,Android,151.59.129.193
TXN5879,Wendy Henry,6809410895,68611.04,UPI,Credit,27-01-2026 00:39,Mysore,Zomato,Android,16.22.86.173
TXN5880,Philip Harris,5056364730,89958.18,Credit Card,Credit,04-05-2026 01:57,Bangalore,Swiggy,Web,144.32.92.218
TXN5881,James Glenn,3511377082,32250.32,Debit Card,Credit,11-01-2026 12:53,Delhi,Flipkart,iPhone,178.117.251.11
TXN5882,Kristin Orozco,161740191,19064.03,Credit Card,Debit,13-03-2026 05:05,Mumbai,Amazon,iPhone,11.216.199.151
TXN5883,Glenn Griffith,6490657344,86834.39,Debit Card,Credit,05-04-2026 07:43,Pune,Paytm,Android,183.242.113.54
TXN5884,Mary Murray,9522925358,62844.84,Credit Card,Debit,30-04-2026 07:42,Mumbai,Flipkart,Web,15.186.89.94
TXN5885,Michael Marquez,9529523592,75691.19,Debit Card,Credit,28-03-2026 15:01,Pune,Swiggy,Android,141.28.39.77
TXN5886,Chelsea Smith,3265126292,78792.16,Debit Card,Credit,05-05-2026 13:17,Delhi,Amazon,Web,197.55.233.121
TXN5887,Emily Smith,7616737,50539.69,Credit Card,Credit,13-05-2026 20:41,Mysore,Zomato,iPhone,36.60.191.246
TXN5888,Dr. Ariel Castillo DVM,3875860349,12684.74,Credit Card,Debit,25-01-2026 01:51,Delhi,PhonePe,Android,86.5.190.232
TXN5889,Melissa Carr,953921565,98182.75,UPI,Credit,22-04-2026 18:29,Bangalore,PhonePe,iPhone,102.248.13.169
TXN5890,Tyler Todd,4371996750,57478.82,Credit Card,Debit,09-04-2026 20:58,Delhi,PhonePe,Web,112.248.93.172
TXN5891,Jerry Peters,2078146809,33592.23,Debit Card,Debit,26-05-2026 23:41,Hyderabad,PhonePe,Web,136.195.130.30
TXN5892,Mrs. Elizabeth Proctor,736786842,14142.12,Credit Card,Credit,12-02-2026 04:16,Chennai,PhonePe,Android,124.18.97.19
TXN5893,Teresa Acosta,3186947061,19065.54,Credit Card,Credit,08-04-2026 08:32,Delhi,Zomato,iPhone,18.37.166.205
TXN5894,Christine Kennedy,8912505655,6151.39,Credit Card,Credit,13-05-2026 02:19,Chennai,Myntra,iPhone,8.12.247.39
TXN5895,Mary Cabrera,526816574,21857.12,Net Banking,Debit,20-04-2026 23:54,Mumbai,Flipkart,Web,72.179.220.103
TXN5896,Daniel Duran,6382939147,99886.5,Debit Card,Debit,13-01-2026 05:59,Chennai,Swiggy,iPhone,6.66.42.191
TXN5897,Jennifer Beck,5504308908,54379.24,Credit Card,Debit,24-03-2026 19:49,Pune,Amazon,Web,166.107.84.187
TXN5898,Gina Garrison,5942746716,50186.91,Net Banking,Debit,21-02-2026 22:49,Mysore,Swiggy,Android,74.154.112.69
TXN5899,Jon Patterson,8397419904,25174.73,Credit Card,Credit,06-01-2026 17:15,Mysore,Myntra,Web,202.134.186.210
TXN5900,Jacob Cooper,9901938251,31544.7,Credit Card,Credit,18-01-2026 13:09,Delhi,Flipkart,Android,73.25.184.73
TXN5901,Deanna Jones,1714861071,34078.76,UPI,Credit,13-01-2026 20:25,Hyderabad,Myntra,Web,125.64.21.40
TXN5902,Shawn Johnson,8585876447,17663.96,Credit Card,Debit,22-03-2026 00:42,Chennai,Amazon,iPhone,209.3.196.145
TXN5903,Holly Porter,251569804,4525.17,UPI,Credit,10-02-2026 08:49,Pune,Amazon,iPhone,12.93.137.223
TXN5904,Rachel Nelson,9036020754,68304.32,UPI,Credit,20-04-2026 15:15,Delhi,Swiggy,iPhone,1.86.224.221
TXN5905,Bradley Jones,3389850228,17902.57,Debit Card,Debit,18-01-2026 21:16,Mysore,Paytm,Web,200.198.151.102
TXN5906,Michael Fowler,7621689390,12660.29,Credit Card,Credit,07-02-2026 04:33,Hyderabad,Swiggy,iPhone,83.1.142.254
TXN5907,Grace Lee,3556870594,72549.32,Debit Card,Credit,31-03-2026 04:39,Hyderabad,Zomato,iPhone,95.86.45.204
TXN5908,George Strickland,8900182022,11968.02,UPI,Debit,28-04-2026 12:11,Bangalore,Swiggy,iPhone,170.33.153.216
TXN5909,Michelle West,923917660,30037.85,Credit Card,Debit,24-05-2026 01:12,Bangalore,Paytm,Android,133.253.243.210
TXN5910,Jonathan Santos,8241790126,86470.54,Credit Card,Credit,26-04-2026 21:30,Bangalore,PhonePe,Android,11.62.249.200
TXN5911,Nicole Meyers,8933007475,7313.59,Debit Card,Debit,09-02-2026 23:52,Mysore,Swiggy,Web,184.194.246.194
TXN5912,Christopher Brown,362759554,49245.54,Credit Card,Credit,07-04-2026 01:54,Mysore,Flipkart,iPhone,201.248.241.113
TXN5913,Paul Hughes,1779881132,79089.67,Credit Card,Credit,01-04-2026 15:02,Chennai,Amazon,iPhone,108.150.114.179
TXN5914,April Hall,7917975187,36416.59,Debit Card,Credit,24-01-2026 12:02,Mysore,Zomato,Web,81.112.111.176
TXN5915,Martha Whitaker,3848343762,27816.92,Net Banking,Credit,02-03-2026 00:48,Pune,Paytm,iPhone,200.69.124.66
TXN5916,Cody Gonzalez,3467342506,40110.02,Debit Card,Debit,15-01-2026 06:38,Bangalore,PhonePe,Android,128.182.69.178
TXN5917,Julie Mccann,8308766517,94057.49,Credit Card,Debit,26-01-2026 11:38,Delhi,Amazon,Web,5.100.39.126
TXN5918,Joseph Mcgee,1170047383,90883,Debit Card,Credit,21-02-2026 10:03,Hyderabad,Flipkart,Android,21.194.151.188
TXN5919,Trevor James,5844184010,36589.9,Credit Card,Debit,02-02-2026 06:32,Hyderabad,Swiggy,Android,222.142.248.160
TXN5920,Kelly Perez,3535399624,47799.42,Net Banking,Credit,14-02-2026 01:36,Delhi,Swiggy,Android,102.39.175.222
TXN5921,James Shea,571747831,97333.75,Debit Card,Debit,02-02-2026 01:26,Mumbai,Paytm,Android,221.253.180.33
TXN5922,Christina Patton,4390854790,31543.7,Debit Card,Debit,11-03-2026 16:22,Pune,Amazon,iPhone,151.161.145.52
TXN5923,Ian Hale,7425330885,48175.54,Credit Card,Debit,07-03-2026 08:11,Mumbai,Paytm,Android,85.25.141.99
TXN5924,Claudia Cummings,6380752933,20081.52,Debit Card,Debit,08-01-2026 17:48,Bangalore,Myntra,iPhone,23.215.83.216
TXN5925,Amy Randall,4454187174,88985.29,UPI,Debit,18-04-2026 15:07,Delhi,Zomato,Web,111.10.205.122
TXN5926,Nicole Hawkins,8166309145,40817.72,Credit Card,Debit,09-03-2026 01:23,Chennai,Zomato,Web,212.196.20.224
TXN5927,Dustin Roberts,4181010489,2105.05,Net Banking,Debit,13-01-2026 01:30,Pune,Flipkart,iPhone,128.106.108.127
TXN5928,Tracy Willis,2683985907,74471.96,Net Banking,Credit,23-04-2026 18:25,Mumbai,Amazon,Web,101.179.228.106
TXN5929,Melissa Pena,2555329709,12176.71,Debit Card,Credit,18-02-2026 13:28,Mumbai,Flipkart,Web,52.137.79.138
TXN5930,Jessica Erickson,7574000824,34903.06,Debit Card,Credit,16-01-2026 01:44,Bangalore,Paytm,Web,90.93.78.79
TXN5931,Alicia Nichols,979661174,31928.93,Net Banking,Debit,12-01-2026 14:48,Delhi,Swiggy,Android,199.164.158.26
TXN5932,Carl Guzman,1393783170,71360.44,Credit Card,Debit,07-02-2026 12:47,Mysore,Myntra,Android,148.187.36.141
TXN5933,Cody Anderson,1717715673,1691.2,Net Banking,Credit,22-01-2026 16:19,Mysore,Paytm,Web,215.139.167.8
TXN5934,Sara Rodriguez,8190324127,77293.89,UPI,Credit,20-01-2026 15:10,Delhi,Flipkart,Android,160.157.61.142
TXN5935,Christopher Martin II,6217149043,28340.11,UPI,Credit,16-04-2026 16:40,Chennai,Flipkart,Web,6.159.78.166
TXN5936,Ashley Cole,4131892107,17017.89,Net Banking,Credit,26-04-2026 02:50,Hyderabad,Swiggy,Android,29.224.53.224
TXN5937,James Mcneil,4435308346,82579.94,Credit Card,Debit,12-02-2026 03:03,Mumbai,Paytm,Android,138.16.179.201
TXN5938,Joseph Rodriguez,3272935352,94215.62,Credit Card,Debit,23-03-2026 23:32,Chennai,Flipkart,Web,141.127.16.160
TXN5939,Melinda Chen,9711512264,49019.63,UPI,Credit,25-04-2026 05:36,Pune,Amazon,iPhone,167.102.70.73
TXN5940,Kirsten Wolfe,602443888,9800.7,UPI,Debit,01-02-2026 23:24,Mysore,Flipkart,iPhone,104.117.108.93
TXN5941,Thomas Hobbs,9204333404,17587.16,Debit Card,Debit,06-01-2026 23:55,Bangalore,Swiggy,Web,10.133.222.92
TXN5942,Elizabeth Mcdonald,9721481426,66122.93,Credit Card,Debit,23-01-2026 21:56,Delhi,Myntra,Web,185.203.97.169
TXN5943,Amanda Munoz,5486129084,99179.4,Debit Card,Debit,09-04-2026 09:35,Mumbai,Zomato,iPhone,166.58.133.241
